train_loss,train_acc,val_loss,val_acc
4.1466778475288235,0.02038095238095238,3.9121468769129595,0.02
3.9110502596081047,0.0312063492063492,3.912237203150474,0.024444444444444446
3.910068494297126,0.03714285714285714,3.9123300251858826,0.02
3.9090922249523583,0.04100000000000003,3.9124253234248036,0.022222222222222223
3.9081214259895223,0.043158730158730146,3.912523078347053,0.02
3.9071560718953946,0.044761904761904774,3.9126232705064004,0.017777777777777778
3.9061961372274725,0.045682539682539686,3.9127258805303247,0.017777777777777778
3.905241596613661,0.04657142857142855,3.912830889119786,0.015555555555555555
3.9042924247519686,0.04712698412698413,3.912938277049006,0.015555555555555555
3.903348596410222,0.04758730158730159,3.9130480251652515,0.015555555555555555
3.902410086425771,0.04822222222222222,3.913160114388637,0.017777777777777778
3.901476869705238,0.048666666666666684,3.913274525711924,0.017777777777777778
3.9005489212242335,0.0487936507936508,3.9133912402003386,0.017777777777777778
3.8996262160271256,0.049396825396825404,3.9135102389913907,0.017777777777777778
3.8987087292268012,0.04947619047619051,3.913631503294708,0.017777777777777778
3.897796436004434,0.049492063492063525,3.9137550143918727,0.017777777777777778
3.8968893116092587,0.0495714285714286,3.913880753636267,0.02
3.895987331358382,0.049730158730158756,3.9140087024529264,0.02
3.8950904706365717,0.04990476190476191,3.9141388423384065,0.02
3.89419870489607,0.05011111111111112,3.914271154860646,0.02
3.8933120096564235,0.05026984126984128,3.914405621658847,0.02
3.8924303605043113,0.05038095238095239,3.9145422244433576,0.02
3.891553733093373,0.050428571428571434,3.9146809449955624,0.02
3.8906821031440892,0.05030158730158731,3.9148217651677797,0.02
3.889815446443601,0.0503809523809524,3.914964666883169,0.02
3.88895373884562,0.05053968253968255,3.9151096321356382,0.02
3.8880969562702723,0.05061904761904762,3.915256642989761,0.02
3.887245074703997,0.05069841269841271,3.9154056815807063,0.02
3.886398070199443,0.05071428571428572,3.9155567301141576,0.02
3.8855559188753723,0.05071428571428572,3.9157097708662616,0.02
3.884718596916559,0.05071428571428572,3.9158647861835583,0.02
3.8838860805737228,0.05071428571428572,3.916021758482938,0.02
3.8830583461634416,0.05071428571428572,3.9161806702515847,0.02
3.8822353700681025,0.05071428571428572,3.916341504046947,0.02
3.8814171287358263,0.05071428571428572,3.9165042424966887,0.02
3.8806035986804304,0.05071428571428572,3.916668868298666,0.02
3.879794756481377,0.05071428571428572,3.916835364220901,0.02
3.8789905787837418,0.05071428571428572,3.9170037131015563,0.02
3.878191042298181,0.05071428571428572,3.917173897848923,0.02
3.8773961238009136,0.05071428571428572,3.917345901441406,0.02
3.876605800133709,0.05071428571428572,3.9175197069275183,0.02
3.8758200482038605,0.05071428571428572,3.9176952974258765,0.02
3.8750388449842084,0.05071428571428572,3.9178726561252026,0.02
3.8742621675131246,0.05071428571428572,3.9180517662843313,0.02
3.8734899928945237,0.05071428571428572,3.918232611232212,0.02
3.8727222982978935,0.05071428571428572,3.918415174367932,0.02
3.871959060958304,0.05071428571428572,3.9185994391607215,0.02
3.8712002581764366,0.05071428571428572,3.9187853891499835,0.02
3.87044586731862,0.05071428571428572,3.9189730079453087,0.02
3.8696958658168708,0.05071428571428572,3.9191622792265086,0.02
3.868950231168926,0.05071428571428572,3.9193531867436397,0.02
3.8682089409383065,0.05071428571428572,3.919545714317041,0.02
3.8674719727543674,0.05071428571428572,3.9197398458373613,0.02
3.866739304312341,0.05071428571428572,3.9199355652656056,0.02
3.8660109133734277,0.05071428571428572,3.9201328566331712,0.02
3.8652867777648354,0.05071428571428572,3.9203317040418884,0.02
3.864566875379876,0.0506825396825397,3.920532091664071,0.02
3.8638511841780274,0.05063492063492064,3.9207340037425578,0.02
3.863139682185016,0.05063492063492064,3.9209374245907656,0.02
3.8624323474929105,0.05063492063492064,3.921142338592738,0.02
3.8617291582601965,0.05063492063492064,3.9213487302031984,0.02
3.8610300927118746,0.050619047619047626,3.921556583947606,0.02
3.8603351291395644,0.05060317460317461,3.9217658844222094,0.02
3.859644245901595,0.05060317460317461,3.921976616294103,0.02
3.8589574214230984,0.05060317460317461,3.9221887643012914,0.02
3.8582746341961425,0.05060317460317461,3.9224023132527415,0.02
3.8575958627798075,0.05060317460317461,3.922617248028444,0.02
3.8569210858003196,0.05060317460317461,3.922833553579482,0.02
3.8562502819511564,0.05058730158730159,3.9230512149280843,0.02
3.8555834299931657,0.05058730158730159,3.923270217167692,0.02
3.8549205087546867,0.05058730158730159,3.923490545463022,0.02
3.8542614971316596,0.05053968253968254,3.9237121850501304,0.02
3.853606374087762,0.050523809523809526,3.9239351212364757,0.02
3.8529551186545414,0.0505079365079365,3.9241593394009824,0.02
3.852307709931514,0.0505079365079365,3.924384824994106,0.02
3.851664127086322,0.0505079365079365,3.924611563537898,0.02
3.851024349354859,0.05047619047619047,3.9248395406260674,0.02
3.850388356041384,0.05047619047619047,3.9250687419240458,0.02
3.8497561265186797,0.05047619047619047,3.925299153169048,0.02
3.8491276402281773,0.05047619047619047,3.9255307601701404,0.02
3.8485028766800844,0.05047619047619047,3.925763548808295,0.02
