epoch,train_loss,train_acc,val_loss,val_acc
0,3.9144721031188965,0.02195025607943535,3.8795008659362793,0.035555556416511536
1,3.755901336669922,0.051780495792627335,3.653714179992676,0.05999999865889549
2,3.592278003692627,0.07794709503650665,3.5450780391693115,0.07333333045244217
3,3.503713846206665,0.09419660270214081,3.4855403900146484,0.09333333373069763
4,3.4200825691223145,0.10744571685791016,3.3995442390441895,0.10222221910953522
5,3.34035325050354,0.1201421245932579,3.3541572093963623,0.11999999731779099
6,3.290799856185913,0.12878009676933289,3.312241315841675,0.12888889014720917
7,3.2595229148864746,0.13582313060760498,3.28745174407959,0.12222222238779068
8,3.2341952323913574,0.1401658058166504,3.259040355682373,0.1088888868689537
9,3.211080551147461,0.1456928551197052,3.2446906566619873,0.12888889014720917
10,3.1937286853790283,0.14913541078567505,3.23742938041687,0.12666666507720947
11,3.175870418548584,0.1521831750869751,3.2030434608459473,0.13111111521720886
12,3.1597795486450195,0.15632057189941406,3.202608346939087,0.14222222566604614
13,3.142984628677368,0.15729963779449463,3.1905102729797363,0.13777777552604675
14,3.1245861053466797,0.16320568323135376,3.1792476177215576,0.15555556118488312
15,3.109844446182251,0.16702723503112793,3.162574052810669,0.14444445073604584
16,3.0934512615203857,0.1687011420726776,3.1391358375549316,0.14888888597488403
17,3.0781590938568115,0.17196999490261078,3.1287364959716797,0.14444445073604584
18,3.0640289783477783,0.17640742659568787,3.1075260639190674,0.15555556118488312
19,3.0483062267303467,0.17879194021224976,3.09983229637146,0.1599999964237213
20,3.038233518600464,0.18093959987163544,3.094289779663086,0.1599999964237213
21,3.025338649749756,0.18485590815544128,3.069700241088867,0.1688888818025589
22,3.013922691345215,0.18599289655685425,3.0655765533447266,0.1688888818025589
23,3.00036358833313,0.19213581085205078,3.0594797134399414,0.1666666716337204
24,2.987309694290161,0.19257797300815582,3.0543103218078613,0.1711111068725586
25,2.9810092449188232,0.194820374250412,3.0295889377593994,0.17555555701255798
26,2.9718949794769287,0.19651006162166595,3.0224227905273438,0.17777778208255768
27,2.958962917327881,0.20071062445640564,3.0076634883880615,0.1711111068725586
28,2.9477486610412598,0.2023371458053589,3.014150381088257,0.1733333319425583
29,2.9386847019195557,0.20464271306991577,3.0071895122528076,0.18222221732139587
30,2.93194842338562,0.20450058579444885,2.9853639602661133,0.18888889253139496
31,2.9240262508392334,0.20721673965454102,2.993321418762207,0.18888889253139496
32,2.916395902633667,0.20836952328681946,3.0089564323425293,0.15777777135372162
33,2.902798891067505,0.21326489746570587,2.981895685195923,0.18222221732139587
34,2.8975393772125244,0.2137070596218109,2.955974817276001,0.17777778208255768
35,2.8871607780456543,0.21572838723659515,2.9514734745025635,0.17555555701255798
36,2.8793447017669678,0.21797078847885132,2.9602153301239014,0.18666666746139526
37,2.8750996589660645,0.21966047585010529,2.9472320079803467,0.18666666746139526
38,2.864490509033203,0.22198183834552765,2.9528796672821045,0.18444444239139557
39,2.854710102081299,0.22514015436172485,2.931849241256714,0.18000000715255737
40,2.852684736251831,0.22370311617851257,2.9279491901397705,0.19777777791023254
41,2.8428924083709717,0.2269245982170105,2.9258456230163574,0.19111111760139465
