train_loss,train_acc,val_loss,val_acc
4.1855399703943945156,0.02641067813765182,3.8957606960514623573,0.022222222222222223
3.8502223599321916403,0.03346406882591093,3.8562153963318936967,0.05555555555555555
3.7825394264102878417,0.04439207995951417,3.808055658229184015,0.044444444444444446
3.7450323817227153533,0.0541497975708502,3.7359835550296773832,0.05333333333333334
3.6888175532027340786,0.06071293016194332,3.6693008457858908855,0.05555555555555555
3.6264291193864028884,0.06590017712550607,3.619616030399948059,0.06444444444444444
3.5943819683639719464,0.06763980263157894,3.5989776573512108904,0.08222222222222222
3.576802017616418805,0.07097672064777327,3.6043258555223194328,0.07555555555555556
3.5652377307828024833,0.07347545546558705,3.5912112917513292487,0.06666666666666667
3.555441344056856856,0.07610070850202429,3.5867743120338957397,0.09777777777777778
3.5435557176853049732,0.07716029858299595,3.5899795285265012623,0.07333333333333333
3.5354056067771413296,0.08002277327935223,3.5823344828376737503,0.06888888888888889
3.5239850254579998534,0.08272710020242915,3.5793885167035597306,0.07333333333333333
3.514308481135941964,0.08361272773279352,3.5637370043070246695,0.07777777777777778
3.5013748088758411825,0.08623798076923077,3.5484109043605909228,0.08444444444444445
3.4886412539364277663,0.08816738360323886,3.5271867941923740197,0.09333333333333334
3.4722167834309907164,0.09306996457489879,3.515718873841517489,0.08666666666666667
3.4548003908776356852,0.09726088056680161,3.4927425204991622287,0.08888888888888889
3.432431715250841453,0.1029067560728745,3.464968810348744821,0.10666666666666667
3.4095412252165937517,0.1079358552631579,3.4327356950046077344,0.11555555555555555
3.3852137462766744846,0.11359754554655871,3.4093187771364767968,0.09777777777777778
3.3662994031887203406,0.11696609311740891,3.4033815840018646348,0.12
3.3496447486558782458,0.12139423076923077,3.3928059452508327887,0.11555555555555555
3.3379692259728930281,0.12324455971659919,3.3757431476699513162,0.10222222222222223
3.3245888067908513364,0.12662892206477733,3.3851766972717425297,0.10888888888888888
3.3135651378262522826,0.12914347165991902,3.3586817152973305056,0.1111111111111111
3.3041470492925912872,0.13118357793522267,3.3460451267424304866,0.12222222222222222
3.2939250755917504065,0.1330813512145749,3.345586603350755528,0.13555555555555557
3.2874935304114467627,0.1350581983805668,3.331670414787405221,0.1111111111111111
3.2801809980972449488,0.1359596406882591,3.3270126424795853914,0.1288888888888889
