train_loss,train_acc,val_loss,val_acc
3.9019565552194821478,0.02710652834008097,3.7592072332305144222,0.04888888888888889
3.6961754018840684566,0.05851467611336032,3.5736214388707470135,0.07555555555555556
3.571944666317110162,0.08103491902834008,3.5307611818992263863,0.07777777777777778
3.6136015697290795323,0.07312753036437247,3.678482137729167878,0.05555555555555555
3.6260243814103350068,0.07213119939271255,3.5725424432983738932,0.08
3.543433325800885214,0.08600075910931174,3.4801453105366979557,0.1
3.480971434975975498,0.09911120951417005,3.4570910086383146442,0.10666666666666667
3.471283218164662454,0.10360260627530364,3.498671506551482402,0.09333333333333334
3.590595917701933537,0.08258476720647773,3.6801366801788177874,0.08
3.7681541003885836716,0.050528213562753034,3.7552213974057280232,0.044444444444444446
3.9031143792999207776,0.021207616396761133,3.9096073386210954403,0.022222222222222223
3.9024732704092608415,0.023295167004048583,3.9198911855607607713,0.02
3.90979112789264871,0.020907135627530365,3.9108691834892281847,0.022222222222222223
3.8885284611407002764,0.026031123481781375,3.914763334507602277,0.02
3.8793746319300348446,0.026126012145748986,3.7429191678800979304,0.057777777777777775
3.7383998192043086384,0.05399164979757085,3.6621988792804138768,0.07777777777777778
3.6954455681586431126,0.061503669028340084,3.7816280587659081291,0.051111111111111114
3.6930309835433892118,0.06142459514170041,3.6127195603588204698,0.07555555555555556
3.6916145573058267715,0.062167889676113364,3.5965577890345010736,0.07777777777777778
3.780272731534109809,0.048314144736842105,3.7205180971539495438,0.07555555555555556
3.8221534245517432282,0.04029605263157895,3.7887894171526244058,0.051111111111111114
3.7129083923015575586,0.058040232793522266,3.6395810691909851187,0.07333333333333333
3.6710587987140517185,0.0677979504048583,3.603834204805909991,0.07555555555555556
3.5336378327876794003,0.09537892206477733,3.5340742423185242949,0.10222222222222223
3.4286495865196782162,0.11173140182186235,3.4619696715777554807,0.08888888888888889
3.3988241528234794941,0.11549531882591094,3.3832395447901366659,0.13111111111111112
3.3057523351545237134,0.13673456477732793,3.439989199589729374,0.10222222222222223
3.2668117684612720808,0.14402517712550608,3.356860730369223056,0.12444444444444444
3.3357478888418450325,0.12887462044534412,3.3469465179582948977,0.13333333333333333
3.2967648313432804663,0.13799974696356276,3.4011611710167262146,0.12666666666666668
3.2755743720530690055,0.14105199898785425,3.296159077790452141,0.13111111111111112
3.3353495464000766368,0.13063006072874495,3.3304180259518378904,0.12222222222222222
3.3972403509970829916,0.11918016194331983,3.4522802039762674475,0.11333333333333333
3.31810307915882996,0.13203757591093118,3.3942373938612870887,0.13777777777777778
3.3637677358916939774,0.12735640182186234,3.4631306533533479097,0.11333333333333333
3.3658267375837183089,0.12395622469635628,3.3941936176291345184,0.1288888888888889
3.345717783601655615,0.13028213562753035,3.4140463543379899747,0.13111111111111112
3.3266223237726952888,0.13123102226720648,3.3896340154883577434,0.11555555555555555
3.3574072314279477247,0.1251897773279352,3.4500439491376599932,0.09555555555555556
3.3480597985684843465,0.12908021255060728,3.426646054823292431,0.10666666666666667
3.3856161615129138909,0.12294407894736842,3.3858224859905159398,0.12222222222222222
3.394929473893178784,0.12044534412955465,3.5500025560807029201,0.08222222222222222
3.4137357306632694076,0.11595394736842106,3.5557967968697798966,0.06222222222222222
3.611051245874937976,0.08279035931174089,3.5695119617870294526,0.06666666666666667
3.6554495414741885462,0.07406060222672065,3.6663140307474249013,0.08666666666666667
3.6925390230533721159,0.06444521761133604,3.72530481378608469,0.06666666666666667
3.6822764263370859616,0.06556806680161943,3.620834877259934359,0.08
3.7136222813879764537,0.06292699898785425,3.6243601892338972448,0.07777777777777778
3.6597150133584412934,0.06857287449392713,3.765509134828175064,0.051111111111111114
3.6459911532877984364,0.07172001518218624,3.6525290294490817544,0.08444444444444445
