train_loss,train_acc,val_loss,val_acc
3.760224776142211,0.04902580971659919,3.5792634269200923,0.06444444444444444
3.487031779074043,0.09269040991902834,3.372360814044671,0.1111111111111111
3.3030198880644788,0.12643914473684212,3.261689201826554,0.13777777777777778
3.202703190356531,0.14510058198380565,3.2036850312345573,0.13111111111111112
3.1637896087354127,0.15439967105263158,3.158443345717632,0.13333333333333333
3.1322527467313965,0.16148469129554655,3.1593738179293385,0.14
3.106200987097138,0.1689650809716599,3.08642854728259,0.15777777777777777
3.089984678621339,0.1714163714574899,3.087204058558586,0.15777777777777777
3.0762182801816236,0.1744844382591093,3.1310462129946766,0.17333333333333334
3.063959192198356,0.17880187246963564,3.072390500021297,0.16666666666666666
3.05578666124819,0.18141131072874495,3.048169001056921,0.18888888888888888
3.034343863015928,0.1869148532388664,3.0149640470220165,0.18
3.014686544364025,0.19224443319838055,3.090487078992824,0.1688888888888889
3.0275603724989804,0.19026758603238866,3.0844360643203714,0.19777777777777777
3.013650849545674,0.19414220647773278,3.0222620670478286,0.19333333333333333
3.012555690168714,0.1955339068825911,3.0288814482487014,0.19333333333333333
3.019235910091166,0.1947273532388664,3.023274034019125,0.18222222222222223
3.006184653516095,0.19572368421052633,3.0024693434633507,0.19777777777777777
2.9859144896631373,0.20143281882591094,3.052683828164038,0.18222222222222223
3.0129781077393827,0.1974158653846154,3.0296387568520484,0.19333333333333333
2.991436131285631,0.20117978238866396,3.0460446204214926,0.18666666666666668
3.0244634103904393,0.1940473178137652,3.139906982112871,0.14666666666666667
3.0165673519568643,0.19524924089068826,3.166914102274975,0.1622222222222222
2.9776047574895563,0.20426366396761134,3.1411005680274022,0.16444444444444445
2.9640124760985813,0.2084229504048583,3.162773116252032,0.15555555555555556
2.9579531035004343,0.20956161437246965,3.1833182429835696,0.1511111111111111
2.950053481372278,0.21267712550607287,3.1601797216119847,0.1688888888888889
2.9363316863600177,0.21359438259109312,3.153665325215999,0.17555555555555555
2.9123742935572077,0.21759552125506074,3.1418209677995157,0.16
2.908828232457631,0.21800670546558704,3.137707196114248,0.1511111111111111
2.9051822219431105,0.21914536943319837,3.182083642270284,0.15777777777777777
2.8993655937860225,0.22047381072874495,3.193766055895194,0.14666666666666667
2.8811678407664743,0.2246805414979757,3.2320486897039706,0.13555555555555557
2.8840694073058044,0.22444331983805668,3.193161367625284,0.1688888888888889
2.888760078208835,0.2215808451417004,3.211906301972008,0.15555555555555556
3.027611855441386,0.1953125,3.162277957667071,0.13555555555555557
2.976047546827671,0.20284033400809717,3.2664301019653417,0.12444444444444444
2.982232029043261,0.20315662955465588,3.173737732763286,0.16666666666666666
2.9628478209864375,0.20820154352226722,3.1435150408250996,0.16
2.906194145670511,0.2172159665991903,3.1169335254083887,0.1688888888888889
2.8861090206215465,0.22083755060728744,3.099896725162355,0.1511111111111111
2.875607128893371,0.22531313259109312,3.1685499001442223,0.15555555555555556
2.877073301272222,0.22267206477732793,3.1227025939117916,0.16666666666666666
2.858996693501995,0.22773279352226722,3.1099249789575474,0.18444444444444444
2.8674041654096847,0.22333628542510123,3.1352243044316626,0.15555555555555556
2.8455051638328928,0.2298836032388664,3.072748112278846,0.18444444444444444
2.8501634830395135,0.2296621963562753,3.0935887082024434,0.16666666666666666
2.8498792896429728,0.22994686234817813,3.1140228586959204,0.15777777777777777
2.8354723584500183,0.23255630060728744,3.0868242724011674,0.1711111111111111
2.828948492432696,0.2349601467611336,3.0425573279962186,0.17555555555555555
